EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
1857.396,1513.116,-3.580,-3.959,-4.699,-4.778,780.021,635.697,0.045,0.929,0.495,-1.892,-0.275,0.214,73.333,1118.000,1.000
141.746,40.596,-47.461,-47.959,-48.591,-49.411,214.510,-9.326,0.045,0.929,0.498,-1.953,-0.305,0.244,73.333,1119.000,1.000
-1846.171,-1547.804,-58.127,-59.044,-59.395,-61.165,-357.152,-661.351,0.046,0.929,0.499,-1.801,-0.305,0.244,73.333,1120.000,1.000
-1362.678,-1063.167,-22.399,-23.435,-23.712,-25.164,-171.797,-424.250,0.047,0.932,0.499,-1.923,-0.305,0.275,73.333,1121.000,1.000
933.824,831.247,10.823,10.076,9.651,9.442,496.911,378.679,0.045,0.930,0.501,-2.075,-0.214,0.366,73.333,1122.000,1.000
1884.183,1530.324,-1.606,-2.104,-2.670,-2.427,714.856,649.223,0.046,0.930,0.499,-2.045,-0.305,0.427,73.333,1123.000,1.000
184.557,77.654,-39.545,-40.064,-40.711,-41.392,170.534,23.215,0.045,0.929,0.500,-1.862,-0.244,0.427,73.333,1124.000,1.000
-1809.153,-1513.580,-47.887,-48.465,-49.151,-50.779,-395.530,-627.714,0.045,0.927,0.499,-1.709,-0.244,0.336,73.333,1125.000,1.000
-1332.986,-1037.865,-12.296,-12.777,-13.488,-14.674,-211.219,-396.141,0.046,0.929,0.501,-1.587,-0.214,0.275,73.333,1126.000,1.000
969.025,856.731,20.261,19.896,19.071,19.309,458.255,405.375,0.044,0.932,0.503,-1.587,-0.305,0.305,73.333,1127.000,1.000
1927.902,1558.358,5.097,4.649,3.667,4.520,671.648,669.869,0.043,0.933,0.503,-1.526,-0.214,0.214,73.333,1128.000,1.000
224.090,99.013,-37.403,-38.161,-39.099,-39.338,114.801,28.567,0.045,0.934,0.500,-1.648,-0.153,0.214,73.333,1129.000,1.000
-1791.868,-1508.897,-47.391,-48.486,-49.125,-50.809,-460.457,-634.446,0.044,0.934,0.502,-1.678,-0.183,0.397,73.333,1130.000,1.000
-1342.584,-1049.169,-8.665,-9.825,-10.179,-11.806,-274.297,-403.007,0.045,0.933,0.499,-1.862,-0.214,0.427,73.333,1131.000,1.000
956.356,846.406,27.144,26.191,25.892,25.581,404.300,406.603,0.046,0.933,0.499,-1.740,-0.153,0.397,73.333,1132.000,1.000
1942.574,1566.913,11.676,10.776,10.365,10.830,626.771,681.103,0.044,0.933,0.498,-1.709,-0.183,0.458,73.333,1133.000,1.000
257.748,116.327,-33.563,-34.709,-35.260,-35.309,69.930,42.174,0.046,0.934,0.500,-1.587,0.031,0.519,73.333,1134.000,1.000
-1780.986,-1516.134,-48.269,-49.484,-50.118,-50.974,-522.001,-636.180,0.047,0.934,0.500,-1.617,-0.061,0.549,73.333,1135.000,1.000
-1371.187,-1093.859,-16.883,-17.732,-18.299,-19.148,-362.975,-431.453,0.048,0.935,0.500,-1.648,0.031,0.519,73.333,1136.000,1.000
914.082,788.545,12.847,12.350,12.019,11.809,298.136,362.146,0.048,0.934,0.500,-1.678,0.214,0.549,73.333,1137.000,1.000
1911.350,1524.226,-1.794,-2.395,-2.509,-2.473,526.150,644.006,0.049,0.933,0.503,-1.740,0.183,0.549,73.333,1138.000,1.000
239.132,95.494,-40.251,-41.227,-41.337,-41.878,-9.630,26.395,0.048,0.929,0.497,-1.892,0.275,0.549,73.333,1139.000,1.000
-1787.570,-1519.011,-47.979,-49.042,-49.358,-50.561,-579.882,-631.463,0.048,0.926,0.499,-2.045,0.183,0.580,73.333,1140.000,1.000
-1361.254,-1080.716,-11.894,-12.581,-13.114,-14.042,-403.557,-411.283,0.048,0.927,0.500,-1.953,0.336,0.549,73.333,1141.000,1.000
936.850,813.502,20.906,20.509,20.043,20.253,269.643,391.861,0.048,0.927,0.498,-1.923,0.427,0.519,73.333,1142.000,1.000
1938.091,1553.196,6.922,6.230,6.130,7.008,500.294,673.174,0.047,0.930,0.501,-1.831,0.427,0.488,73.333,1143.000,1.000
264.872,121.190,-33.985,-35.186,-35.041,-34.809,-41.467,45.651,0.044,0.932,0.500,-1.770,0.366,0.458,73.333,1144.000,1.000
-1769.699,-1502.825,-44.373,-45.639,-45.673,-46.366,-617.677,-623.327,0.042,0.933,0.503,-1.892,0.214,0.336,73.333,1145.000,1.000
-1359.789,-1076.114,-8.162,-9.056,-9.350,-9.858,-442.265,-409.114,0.043,0.932,0.505,-1.831,0.153,0.183,73.333,1146.000,1.000
930.187,815.500,25.741,25.185,24.957,25.402,233.262,394.710,0.048,0.932,0.500,-1.923,0.031,0.031,73.333,1147.000,1.000
1952.079,1570.900,11.401,10.893,10.842,11.656,470.076,685.131,0.050,0.930,0.498,-1.831,0.061,0.031,73.333,1148.000,1.000
308.534,158.958,-30.253,-30.916,-31.033,-30.828,-63.769,70.230,0.049,0.929,0.500,-1.740,0.092,0.031,73.333,1149.000,1.000
-1737.685,-1474.442,-42.115,-42.934,-43.183,-43.703,-645.042,-600.634,0.049,0.927,0.502,-1.648,-0.031,0.031,73.333,1150.000,1.000
-1375.574,-1083.487,-9.448,-10.320,-10.359,-10.778,-490.072,-405.626,0.050,0.926,0.505,-1.495,-0.122,0.153,73.333,1151.000,1.000
898.661,797.737,22.084,21.226,21.703,22.127,176.151,389.317,0.052,0.923,0.506,-1.404,-0.122,0.031,73.333,1152.000,1.000
1953.458,1582.614,9.277,8.389,9.198,10.075,427.760,693.832,0.050,0.923,0.501,-1.251,-0.092,0.000,73.333,1153.000,1.000
334.704,192.451,-30.096,-31.059,-30.374,-30.201,-90.681,91.472,0.051,0.926,0.502,-1.221,-0.153,0.214,73.333,1154.000,1.000
-1717.134,-1449.273,-41.497,-42.472,-42.099,-42.938,-672.037,-583.330,0.050,0.928,0.502,-1.068,-0.275,0.244,73.333,1155.000,1.000
-1359.379,-1068.928,-8.386,-9.298,-9.067,-9.762,-520.335,-394.126,0.044,0.931,0.499,-1.129,-0.214,0.183,73.333,1156.000,1.000
921.310,813.928,24.796,23.982,24.313,24.793,148.072,401.795,0.042,0.933,0.499,-1.221,-0.275,0.244,73.333,1157.000,1.000
1975.992,1600.697,13.380,12.657,13.131,14.179,400.850,705.869,0.039,0.932,0.501,-1.373,-0.488,0.214,73.333,1158.000,1.000
349.163,207.916,-26.172,-26.888,-26.480,-26.229,-119.996,98.214,0.036,0.930,0.500,-1.343,-0.671,0.000,73.333,1159.000,1.000
-1709.899,-1437.089,-38.647,-39.399,-39.201,-39.951,-701.957,-581.173,0.038,0.931,0.501,-1.312,-0.824,-0.183,73.333,1160.000,1.000
-1358.462,-1060.562,-6.149,-6.900,-6.708,-7.276,-547.094,-393.035,0.041,0.931,0.498,-1.343,-1.099,-0.336,73.333,1161.000,1.000
920.105,820.539,26.848,26.108,26.543,27.069,124.795,403.495,0.043,0.932,0.500,-1.434,-1.373,-0.397,73.333,1162.000,1.000
1987.884,1615.133,15.368,14.548,15.169,16.186,380.979,710.476,0.047,0.934,0.501,-1.495,-1.373,-0.458,73.333,1163.000,1.000
379.764,234.073,-23.311,-24.301,-23.742,-23.478,-135.827,107.360,0.052,0.937,0.497,-1.648,-1.373,-0.580,73.333,1164.000,1.000
